Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,description_wordcount
2,4,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41401,38,0,5.0,82
2,1,292,0,2,2,5,6,2,1,2,2,2,1,4,0,41401,907,0,2.0,46
1,2,307,0,1,1,7,0,2,1,3,3,3,1,1,0,41332,4431,0,1.0,14
1,2,307,307,2,2,3,5,2,1,3,3,3,1,1,0,41326,3250,0,3.0,17
1,12,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,4946,0,3.0,14
1,18,218,307,2,1,2,7,2,3,1,1,1,1,1,300,41326,3007,0,2.0,221
2,2,265,0,1,3,7,0,2,2,2,1,2,1,1,0,41324,3594,0,6.0,147
1,24,307,0,3,1,2,5,2,1,3,3,1,1,3,0,41326,1748,0,11.0,256
2,4,306,266,1,1,7,0,3,1,2,1,2,1,1,0,41326,1376,0,9.0,59
1,1,44,0,2,1,2,7,3,1,3,2,3,1,2,450,41326,2204,0,5.0,17
1,1,39,307,2,1,3,7,3,2,2,1,2,1,1,0,41401,2257,0,2.0,74
1,5,218,0,2,2,7,0,2,3,1,1,2,1,2,0,41326,5451,0,3.0,10
2,1,306,0,3,1,7,0,2,1,2,2,2,1,2,0,41327,461,0,2.0,43
2,2,292,0,1,2,5,0,2,2,2,1,2,1,1,0,41326,859,0,11.0,55
1,3,307,0,1,2,0,0,2,2,1,1,1,1,1,0,41326,3104,0,1.0,27
2,6,265,0,2,3,7,0,2,3,1,1,2,1,1,0,41325,4721,0,2.0,57
1,10,307,307,2,1,2,7,2,1,2,2,2,1,1,0,41326,1666,0,3.0,94
1,12,224,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,1954,0,3.0,61
2,1,283,0,3,2,6,7,2,1,2,1,2,1,4,0,41326,2801,0,15.0,115
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41330,879,1,1.0,39
1,24,307,307,2,2,7,0,2,1,2,2,2,1,2,0,41332,1842,0,3.0,20
2,24,266,266,3,1,4,7,2,1,1,1,1,1,5,0,41401,5317,0,1.0,46
1,12,141,0,1,2,0,0,3,1,3,3,3,1,1,0,41326,4204,0,1.0,24
1,2,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41401,3127,0,1.0,75
2,6,265,0,1,1,6,7,2,2,1,1,2,1,1,0,41326,4853,0,4.0,3
2,4,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,2952,0,1.0,16
1,1,307,0,2,2,5,7,2,2,2,2,2,1,1,0,41326,154,0,5.0,31
1,3,307,0,1,1,2,7,2,1,2,1,2,1,1,0,41336,2889,0,6.0,53
1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,4007,0,1.0,3
1,5,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41330,1997,0,1.0,28
2,1,266,0,2,2,0,0,1,1,2,1,2,1,6,0,41326,1217,0,1.0,38
1,3,307,0,2,5,7,0,2,1,1,1,2,1,1,0,41401,4233,0,3.0,23
1,2,307,0,3,5,7,0,2,1,2,2,2,1,5,0,41326,1532,0,4.0,106
1,16,213,0,2,7,0,0,2,2,1,1,2,1,1,300,41326,1833,0,5.0,20
2,48,266,0,2,1,7,0,3,1,1,1,1,1,1,100,41401,3760,0,5.0,131
1,1,307,0,1,2,4,0,2,2,2,2,2,1,1,1,41326,3310,0,2.0,20
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,4913,2,4.0,136
2,1,265,0,3,1,4,7,1,2,2,2,2,1,3,0,41326,3286,0,12.0,42
2,72,289,0,2,6,0,0,2,1,1,1,1,2,1,0,41325,3245,0,1.0,70
1,4,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41327,1130,0,1.0,59
2,2,266,265,3,1,6,0,1,2,2,2,2,1,2,0,41326,4566,0,2.0,20
2,3,299,0,2,2,5,7,2,1,2,1,2,1,2,0,41326,1001,0,6.0,30
2,2,266,0,1,1,2,7,2,1,2,2,2,1,1,0,41401,5201,1,7.0,22
2,2,300,0,2,6,7,0,1,1,2,2,2,1,1,0,41401,2848,0,1.0,26
1,1,307,0,2,1,2,6,2,2,2,2,2,1,2,0,41327,3279,0,5.0,67
1,5,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41330,1997,0,1.0,38
2,4,295,0,3,5,7,0,2,1,2,2,2,1,4,0,41401,2639,0,7.0,164
2,1,266,0,3,1,2,7,1,1,2,2,2,1,4,0,41401,2541,0,4.0,66
2,15,265,0,2,7,0,0,2,2,2,1,2,1,1,0,41330,3852,0,1.0,10
1,48,179,0,2,2,5,0,1,2,1,1,1,1,1,0,41401,1228,0,3.0,67
2,2,265,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,3808,0,2.0,36
1,55,20,0,1,1,4,7,2,1,1,1,1,1,1,0,41326,3410,0,5.0,94
1,45,195,205,2,5,7,0,2,2,2,2,2,1,1,0,41401,2718,0,2.0,83
1,3,307,0,2,7,0,0,2,1,1,1,3,1,1,100,41327,5517,0,1.0,18
2,3,266,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,35,0,5.0,157
1,2,307,0,1,2,3,7,2,1,2,2,2,1,1,0,41401,196,0,2.0,108
2,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,1473,0,1.0,13
2,2,266,0,1,6,7,0,2,1,2,1,2,1,1,50,41401,1311,0,5.0,159
2,4,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,1059,0,1.0,312
1,1,307,0,3,1,5,7,3,1,2,2,1,1,4,0,41336,1747,0,4.0,64
1,36,205,0,1,2,7,0,1,1,3,3,3,1,1,0,41401,1942,0,3.0,51
2,1,265,0,2,1,4,7,1,2,2,1,2,1,1,0,41327,4685,0,4.0,85
1,2,109,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,1395,0,4.0,28
1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,586,0,1.0,20
1,2,307,0,2,6,7,0,2,1,2,2,2,1,1,20,41327,2796,0,1.0,25
1,1,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,3401,0,4.0,74
1,2,307,0,2,1,0,0,2,1,1,2,2,1,1,0,41326,3007,0,1.0,136
1,2,307,78,1,1,2,0,2,1,2,1,2,1,1,150,41326,3482,0,6.0,131
1,2,307,0,2,2,0,0,2,1,2,1,2,1,3,0,41326,247,0,6.0,82
1,96,179,169,1,3,0,0,2,2,2,1,2,1,1,0,41327,947,0,2.0,41
1,27,202,141,2,2,3,0,2,2,1,1,1,1,1,0,41326,5492,0,5.0,129
1,36,141,0,1,2,3,0,3,1,1,1,2,1,1,0,41326,3764,0,3.0,55
1,3,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,3533,0,13.0,57
1,60,307,0,1,7,0,0,2,2,3,3,3,1,1,0,41327,2052,0,2.0,29
1,1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,1348,0,1.0,21
1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,2533,0,3.0,64
2,2,241,0,2,1,2,7,2,2,2,2,3,2,1,0,41336,4042,0,1.0,30
2,6,265,0,1,4,7,0,2,2,1,1,1,1,1,100,41326,3547,0,6.0,47
1,24,69,0,2,3,5,0,2,2,3,3,3,1,1,100,41326,3034,0,1.0,51
1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,663,0,2.0,50
1,41,307,0,2,2,3,7,2,1,1,1,1,1,1,80,41326,4640,0,4.0,38
2,5,266,0,3,1,2,3,2,1,1,1,2,1,3,0,41332,4969,0,5.0,107
2,18,266,0,2,1,2,3,2,1,1,1,1,1,1,300,41336,2592,0,3.0,31
2,3,266,0,3,1,6,7,1,1,1,1,2,1,3,0,41401,5522,0,4.0,11
2,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,39,0,1.0,6
1,24,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41326,455,0,4.0,70
2,72,266,0,2,1,7,0,2,2,1,1,1,1,1,250,41336,3161,0,10.0,289
2,2,266,266,3,3,0,0,2,1,1,1,2,1,2,0,41332,3012,0,15.0,36
2,12,266,0,2,1,6,7,2,1,1,1,2,1,3,0,41401,3431,0,2.0,24
1,1,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,5451,0,8.0,23
1,2,307,0,2,2,5,0,2,1,2,1,2,1,1,0,41401,2462,0,1.0,43
1,2,307,0,3,2,5,7,3,1,1,1,2,1,6,0,41326,5131,0,1.0,44
1,11,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41336,4526,0,3.0,27
2,12,285,0,1,1,7,0,2,2,1,1,1,1,2,0,41326,618,0,1.0,43
1,15,109,0,1,2,3,0,3,2,1,1,3,1,1,0,41401,5065,0,0.0,48
2,12,292,0,2,2,3,7,2,1,2,2,2,1,1,0,41326,4884,0,4.0,65
1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41327,692,0,1.0,43
1,36,307,0,2,3,7,0,2,1,1,1,1,1,1,250,41326,4913,3,30.0,238
2,2,266,0,2,6,7,0,1,1,3,3,3,1,1,0,41326,241,0,5.0,145
1,48,109,0,2,3,4,5,2,2,3,1,3,1,1,0,41326,801,0,3.0,51
1,4,141,307,2,1,0,0,2,1,1,1,2,1,1,5,41326,3720,0,2.0,3
1,2,307,307,3,1,2,5,1,1,2,1,2,1,2,0,41401,3501,0,1.0,7
1,4,307,0,1,4,7,0,2,1,1,1,2,1,2,0,41326,3712,0,6.0,9
1,2,307,0,2,1,2,0,3,1,3,1,2,1,1,0,41326,2611,0,2.0,3
2,3,266,0,2,6,7,0,2,2,2,1,2,1,1,0,41327,3499,0,3.0,25
2,4,266,0,1,1,4,0,2,2,2,1,3,1,1,0,41326,4246,0,3.0,25
2,1,265,265,2,1,2,3,2,2,2,2,2,1,1,0,41326,1046,0,19.0,15
1,12,307,0,2,1,0,0,2,2,2,2,1,1,1,0,41401,2727,0,4.0,10
1,12,307,0,2,3,4,0,2,2,2,1,2,1,1,0,41330,677,0,3.0,31
1,1,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,2135,0,1.0,39
1,18,307,307,2,1,5,0,2,2,2,2,1,1,2,0,41326,1154,0,2.0,79
2,1,266,0,3,1,3,0,2,2,2,2,2,1,4,0,41336,3835,0,0.0,9
1,24,20,0,1,1,2,7,2,1,1,1,2,1,1,300,41326,227,0,1.0,102
1,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,41327,2384,0,5.0,118
2,26,266,0,1,3,4,7,2,1,1,1,1,1,1,30,41326,2217,0,1.0,16
2,12,266,0,2,1,2,3,1,1,2,1,1,1,1,0,41326,2247,0,10.0,45
2,2,266,266,1,4,0,0,1,1,2,1,2,1,1,0,41326,4009,0,1.0,68
1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,155,0,1.0,111
2,2,266,0,2,2,7,0,2,1,2,2,3,1,1,0,41326,5177,0,2.0,8
2,1,277,299,1,1,2,3,2,1,2,1,2,1,1,0,41326,1505,0,4.0,44
2,3,266,0,1,1,7,0,2,1,1,1,2,1,3,0,41401,4335,0,1.0,3
2,4,265,0,1,1,6,0,2,2,1,1,1,1,1,300,41327,2132,0,11.0,19
1,0,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41330,1877,0,6.0,91
1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,5451,0,5.0,78
2,5,266,0,1,2,5,0,1,1,1,1,2,1,1,0,41401,4233,0,1.0,77
2,10,266,0,2,1,7,0,2,2,2,2,3,1,2,0,41401,558,0,2.0,4
1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,4007,0,1.0,2
1,24,307,0,2,2,7,0,3,1,1,1,3,1,1,0,41401,2741,0,4.0,78
2,2,265,0,3,5,7,0,1,2,2,1,2,1,3,100,41401,1709,0,3.0,3
2,2,265,266,3,2,6,7,3,2,1,1,1,1,6,0,41326,1230,0,4.0,47
1,84,205,195,1,1,7,0,1,2,3,1,3,1,1,0,41326,1127,0,3.0,56
2,24,266,0,2,1,0,0,2,1,1,1,1,1,1,0,41401,1311,1,14.0,535
1,48,128,147,2,7,0,0,2,1,3,1,3,1,1,0,41336,524,0,1.0,58
2,12,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41326,2725,0,2.0,1
2,12,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41401,3987,0,1.0,49
1,3,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,2334,0,2.0,22
2,1,266,0,3,1,7,0,1,1,2,2,2,1,5,0,41326,5150,0,8.0,107
2,36,285,0,2,2,0,0,2,3,2,2,2,1,1,100,41326,1583,0,1.0,22
1,2,307,0,1,1,7,0,2,2,2,2,2,1,3,50,41326,4280,0,1.0,9
2,5,266,0,2,1,2,4,2,1,2,1,2,1,1,0,41401,1677,0,3.0,57
1,3,307,0,2,2,6,7,2,1,1,1,2,1,2,0,41326,3177,0,2.0,116
2,2,264,0,1,1,7,0,1,3,2,2,2,1,1,250,41326,3204,0,3.0,29
2,8,264,0,1,7,0,0,3,3,3,3,1,1,1,100,41326,4916,0,5.0,8
1,3,307,307,3,1,2,0,3,1,3,3,3,1,3,0,41326,4751,0,12.0,78
2,3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,667,0,1.0,27
2,2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41401,3803,0,2.0,21
2,4,265,247,3,1,3,7,2,2,2,2,2,1,5,0,41401,5431,0,5.0,178
1,2,307,307,2,1,4,7,2,1,1,1,2,1,1,0,41326,586,0,5.0,59
1,1,307,307,3,1,7,0,2,1,2,2,2,1,7,0,41330,2711,0,3.0,3
2,1,266,0,2,1,7,0,1,1,2,2,3,1,1,0,41401,4560,1,3.0,55
1,4,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,4938,0,2.0,82
1,2,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41326,586,0,1.0,55
2,3,266,0,2,1,4,7,1,1,1,1,2,1,1,0,41327,3529,0,3.0,60
2,2,264,0,1,1,6,7,1,2,2,1,2,1,2,0,41326,912,0,5.0,360
2,0,266,266,1,3,0,0,2,1,2,2,2,1,1,0,41326,4908,0,2.0,43
1,18,189,76,1,1,2,7,2,1,1,1,2,1,1,0,41401,5196,0,5.0,88
2,3,266,0,1,1,7,0,2,1,2,3,2,1,2,0,41401,3536,0,9.0,32
2,1,266,265,3,6,0,0,1,2,2,2,3,1,3,0,41401,3018,0,3.0,65
1,2,307,0,1,1,5,0,2,1,2,2,2,1,1,0,41401,703,0,4.0,40
2,6,266,0,2,3,4,0,1,2,3,3,3,1,1,1,41401,4383,0,1.0,1
1,2,117,307,2,1,2,0,2,1,2,1,2,1,1,0,41326,3764,0,1.0,24
1,3,76,307,1,1,7,0,2,1,1,1,3,1,1,0,41326,684,0,3.0,5
1,48,119,0,2,6,7,0,3,3,3,3,2,2,1,0,41401,746,0,3.0,106
2,4,266,265,2,1,2,7,2,2,2,1,2,1,1,65,41326,544,0,5.0,97
2,24,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,3494,0,2.0,73
2,4,265,0,2,1,6,0,2,2,2,2,2,1,1,0,41326,693,0,1.0,26
1,3,307,0,2,1,7,0,2,2,2,1,2,1,2,0,41326,2911,0,1.0,3
1,5,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,2725,0,5.0,1
1,48,128,0,2,5,0,0,1,1,1,1,1,1,1,0,41401,1903,0,1.0,14
2,2,254,243,3,1,6,7,3,2,2,1,2,1,3,0,41401,325,0,4.0,77
1,84,189,0,1,1,2,0,3,1,1,1,1,2,1,300,41326,3349,1,5.0,319
1,4,307,0,3,1,2,4,1,1,1,1,2,1,3,0,41324,1958,0,3.0,77
2,2,266,0,2,1,2,7,1,1,1,1,2,1,1,0,41401,5522,0,4.0,10
1,22,205,218,1,1,7,0,2,3,1,1,1,1,1,150,41401,1478,0,3.0,16
2,2,265,0,1,2,7,0,1,2,2,1,2,1,1,0,41327,2971,0,2.0,4
1,2,307,0,2,2,7,0,2,1,2,1,2,1,2,0,41336,414,0,2.0,6
2,1,265,266,3,1,2,0,2,2,2,2,2,1,2,0,41401,2990,0,4.0,36
2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,100,41326,5,0,4.0,48
1,2,307,0,2,1,2,7,2,1,1,1,2,1,3,0,41326,365,0,4.0,3
1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41327,2813,0,4.0,16
1,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41324,2031,0,1.0,9
1,38,213,307,2,5,0,0,2,1,1,1,1,1,1,150,41326,2217,0,3.0,20
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,50,41326,5171,0,1.0,37
2,12,265,0,2,1,4,7,2,2,1,1,2,1,1,0,41326,4450,0,2.0,31
2,1,266,0,3,1,2,3,2,1,2,2,2,1,5,0,41326,3562,0,3.0,89
1,24,31,39,1,1,7,0,2,3,1,1,2,1,1,0,41326,2972,0,0.0,35
2,3,266,0,1,1,7,0,2,1,1,1,3,1,1,0,41326,2065,0,6.0,28
2,10,288,276,2,5,6,7,3,3,1,1,1,1,1,0,41326,5033,0,6.0,436
1,2,307,307,1,1,2,7,2,2,1,1,2,1,1,0,41326,4007,0,5.0,2
1,12,179,0,1,2,0,0,1,2,1,1,2,1,1,0,41326,3007,1,4.0,239
2,12,292,299,2,2,6,0,2,1,1,1,1,1,1,0,41326,3678,0,7.0,16
1,1,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41326,1343,0,0.0,92
2,3,265,0,3,3,0,0,2,2,2,2,2,1,2,0,41401,3666,0,3.0,37
1,18,17,218,2,5,0,0,1,2,3,1,3,1,1,100,41326,1258,0,4.0,210
1,2,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,5451,0,5.0,127
1,1,307,307,3,2,5,0,2,1,2,2,2,1,4,0,41326,1235,0,4.0,60
1,12,307,0,1,2,5,7,2,2,2,2,2,1,1,0,41326,3818,0,3.0,139
1,17,307,0,1,1,0,0,2,2,1,1,1,1,1,150,41401,3643,0,1.0,134
1,6,179,307,1,2,0,0,1,2,3,3,3,1,1,0,41326,4265,0,0.0,6
2,11,266,0,1,3,0,0,2,1,1,1,1,1,1,0,41326,1887,0,3.0,35
1,1,307,0,1,1,2,0,2,2,3,3,2,1,1,0,41326,5451,0,3.0,16
1,2,307,103,1,1,2,0,3,2,1,1,2,1,1,0,41326,3928,0,5.0,56
1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,2611,0,2.0,4
2,2,243,0,2,6,0,0,2,1,2,2,2,1,1,20,41326,2516,0,1.0,89
1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,4007,0,1.0,3
1,2,307,0,3,1,2,0,2,1,1,1,2,1,12,0,41401,2012,0,6.0,30
1,2,307,307,1,5,0,0,2,1,1,1,2,1,1,100,41326,1748,1,4.0,1
1,12,182,307,2,5,0,0,1,1,1,1,1,1,1,0,41326,4640,0,3.0,21
1,24,109,307,3,1,3,0,3,2,1,1,1,1,2,0,41401,2724,0,2.0,79
2,2,277,283,3,1,2,4,2,1,2,1,1,1,7,0,41330,2894,0,8.0,7
2,3,285,292,1,2,7,0,1,2,2,2,2,1,1,200,41401,4931,0,1.0,32
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,4233,0,1.0,2
1,2,307,0,3,1,4,0,2,2,2,1,2,1,4,0,41401,2116,0,7.0,34
2,2,266,0,3,1,4,7,1,1,1,1,2,1,3,0,41326,2433,0,4.0,49
1,3,109,307,2,2,0,0,2,2,2,2,2,1,1,0,41401,3013,0,2.0,26
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,5268,1,6.0,133
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,4049,0,3.0,31
2,6,292,0,2,2,6,7,1,1,2,3,3,1,1,0,41326,3856,0,2.0,20
1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,2527,0,2.0,20
2,4,247,292,1,6,0,0,2,2,2,2,2,1,1,100,41326,2123,0,1.0,5
1,18,173,307,2,1,7,0,2,1,3,1,1,1,1,200,41401,1051,0,2.0,71
1,2,307,0,3,1,5,7,2,1,2,3,2,1,8,0,41401,4233,0,1.0,57
1,2,307,307,3,1,7,0,2,2,1,1,3,1,2,0,41324,2031,0,2.0,24
1,6,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41330,1877,0,1.0,61
2,34,285,0,2,5,6,7,1,2,3,3,3,1,1,0,41336,1856,0,5.0,38
2,6,266,0,1,1,6,0,2,1,2,2,2,1,1,0,41401,354,0,4.0,46
2,3,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,1881,0,6.0,165
2,36,266,0,2,6,0,0,2,1,2,1,1,1,1,0,41326,944,0,9.0,30
2,5,254,265,2,3,6,7,2,2,2,2,2,1,1,0,41401,2390,0,1.0,24
2,4,292,299,2,6,7,0,2,1,1,1,2,1,2,0,41326,3847,0,4.0,74
1,48,179,0,1,7,0,0,1,2,1,1,1,1,1,200,41326,456,0,2.0,134
1,48,179,179,2,5,0,0,1,1,3,3,3,1,1,200,41326,665,0,1.0,89
2,1,265,254,2,1,3,7,1,2,2,2,2,1,1,0,41324,3594,0,9.0,168
1,1,307,0,3,1,2,5,2,1,1,3,3,1,5,0,41326,4959,0,3.0,245
1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41401,1494,0,11.0,43
1,15,147,0,1,7,0,0,1,3,1,1,1,1,1,300,41326,708,0,2.0,67
2,1,299,0,1,3,0,0,3,1,2,2,2,1,1,0,41326,1634,0,12.0,148
1,6,307,0,2,1,0,0,2,2,2,1,1,1,1,0,41327,5513,0,4.0,90
1,108,20,0,2,3,5,0,2,1,1,1,2,1,1,0,41327,1767,0,1.0,18
1,1,71,307,2,1,7,0,2,1,3,3,2,1,1,0,41326,1737,0,4.0,20
1,18,173,0,1,6,0,0,2,1,1,1,2,1,1,10,41326,2818,0,2.0,131
1,2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,5451,0,1.0,22
1,2,307,0,1,1,0,0,2,2,1,1,3,1,1,0,41324,2031,0,1.0,19
1,24,307,0,2,1,7,0,2,1,3,3,2,1,1,0,41401,289,0,2.0,59
2,2,266,0,3,1,3,7,2,2,2,2,2,1,3,1,41401,1504,0,20.0,69
1,5,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,1067,0,5.0,244
2,1,264,266,1,1,7,0,3,2,2,2,2,1,1,0,41326,3747,0,5.0,68
1,12,307,103,1,1,2,0,2,1,1,1,1,1,1,200,41401,1311,0,15.0,647
1,5,307,0,2,1,2,5,2,1,3,3,3,1,1,0,41326,2810,0,3.0,65
1,90,82,0,1,2,7,0,3,2,1,1,3,1,1,0,41401,4701,0,4.0,135
1,17,173,0,1,2,7,0,3,1,3,3,3,1,1,0,41324,4512,0,2.0,62
2,1,266,0,2,3,6,0,2,1,1,1,1,1,1,0,41401,2668,1,3.0,41
1,8,109,0,1,2,0,0,1,1,1,1,2,1,1,600,41326,50,0,5.0,14
2,7,266,0,1,6,7,0,2,1,3,3,2,1,1,0,41361,4858,0,1.0,66
2,3,266,0,1,7,0,0,1,1,1,1,1,1,1,0,41401,5425,0,2.0,24
1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,1130,0,1.0,21
1,2,307,307,2,2,0,0,1,2,2,1,1,1,1,0,41326,1177,0,0.0,10
2,8,266,0,1,1,6,7,2,1,1,1,2,1,1,250,41327,692,0,1.0,1
2,4,265,265,1,1,7,0,1,2,2,1,2,1,1,0,41401,4871,0,7.0,48
2,2,265,0,3,4,5,7,2,2,2,1,2,1,6,0,41401,2950,0,5.0,63
1,48,307,0,2,2,0,0,3,2,1,1,1,1,1,0,41401,3304,0,2.0,2
2,1,266,265,3,1,6,7,2,1,2,2,2,1,5,0,41326,2047,0,6.0,295
2,5,265,0,1,1,0,0,3,2,1,2,2,1,1,0,41401,1241,0,3.0,38
1,3,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,5451,0,2.0,13
2,3,266,266,3,2,3,7,2,1,2,2,2,1,3,0,41326,1046,0,13.0,9
2,3,266,266,2,1,4,7,1,2,2,2,2,1,1,0,41326,4915,0,3.0,12
1,12,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41330,5268,1,1.0,57
1,7,307,0,2,4,0,0,2,1,2,2,2,1,1,0,41327,2514,0,4.0,45
2,1,285,265,3,1,6,7,2,1,2,2,2,1,5,0,41401,4152,0,6.0,59
1,12,307,307,3,2,7,0,2,1,1,1,3,1,2,0,41401,4530,0,1.0,53
2,2,266,0,1,3,4,0,1,1,2,2,2,2,1,0,41326,3134,0,15.0,56
1,8,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41327,692,0,1.0,2
2,12,292,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,2185,0,1.0,23
1,3,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,5451,0,5.0,13
2,3,285,0,2,1,3,7,2,3,2,1,2,1,1,400,41326,2123,0,1.0,7
2,12,265,0,2,1,6,7,2,2,2,1,1,1,1,0,41326,3451,0,2.0,68
2,5,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41324,4984,0,1.0,7
2,8,266,0,2,1,0,0,2,1,1,1,1,1,1,10,41327,232,0,2.0,116
1,1,307,0,3,1,2,0,2,1,2,2,2,1,5,0,41326,4051,0,4.0,17
1,2,307,0,1,5,0,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,42
1,4,307,0,3,1,2,7,2,2,2,2,2,1,10,0,41326,2101,0,6.0,57
2,9,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,5304,0,5.0,40
1,1,307,0,2,1,2,5,2,2,2,1,2,1,3,0,41401,2812,0,1.0,8
2,3,266,0,1,2,4,0,2,2,2,2,2,1,1,0,41326,3139,0,1.0,8
2,24,283,0,3,1,7,0,2,1,2,1,3,1,3,0,41401,4304,0,1.0,12
1,1,307,307,1,2,0,0,2,1,2,2,2,1,1,0,41332,3508,0,1.0,16
1,24,60,0,1,1,2,0,1,1,1,2,2,1,2,0,41326,1786,0,2.0,52
1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,1357,0,8.0,23
1,17,205,0,1,2,5,7,1,3,2,2,2,1,1,0,41326,3007,0,4.0,135
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,494,1,16.0,53
1,36,207,0,1,2,5,7,2,2,3,3,3,1,1,0,41326,2591,0,3.0,30
2,4,265,0,2,4,0,0,2,2,2,1,2,1,1,0,41326,3159,0,3.0,46
2,1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,189,0,5.0,106
2,24,266,266,2,6,0,0,2,1,1,1,1,1,1,0,41326,439,0,3.0,4
1,20,189,0,1,1,0,0,3,2,1,1,1,1,1,300,41326,1883,0,5.0,49
1,3,307,0,1,2,5,7,2,2,2,1,2,1,1,0,41327,647,0,0.0,94
2,18,304,288,3,2,5,0,3,2,3,3,2,1,5,50,41401,388,0,5.0,107
1,3,307,0,1,1,2,7,2,1,1,1,2,1,1,50,41326,1222,0,4.0,183
1,24,307,307,3,1,2,0,2,1,2,2,1,1,2,0,41326,138,0,0.0,167
2,1,265,266,3,2,3,6,1,2,2,2,2,1,4,0,41326,2822,0,4.0,58
1,2,218,307,2,1,2,0,1,1,2,1,2,1,1,0,41326,3533,0,10.0,28
2,1,266,0,2,2,5,7,1,1,2,1,3,1,1,100,41326,4524,0,3.0,61
1,60,195,0,1,1,6,7,2,2,1,3,3,1,1,0,41401,900,0,1.0,15
