Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,description_wordcount,age_category
2,36,264,0,1,6,0,0,2,3,3,3,3,1,1,0,41326,0,5.0,103,1.0
1,1,307,0,3,1,2,7,2,1,2,1,2,1,17,0,41330,0,14.0,46,0.0
1,60,179,0,2,5,7,0,1,2,3,3,1,1,1,250,41326,0,3.0,36,1.0
2,2,266,0,2,1,6,7,1,1,1,1,2,1,2,0,41326,0,0.0,96,0.0
1,8,307,0,1,1,2,7,2,1,1,1,1,1,1,0,41401,0,11.0,66,2.0
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3.0,44,0.0
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,0,2.0,17,0.0
2,2,266,266,3,1,6,0,1,1,2,2,3,1,2,0,41401,0,5.0,132,0.0
2,4,242,243,1,5,7,0,2,1,2,1,2,1,1,0,41330,0,1.0,9,0.0
1,96,205,0,2,5,7,0,1,2,1,1,3,1,1,0,41326,0,2.0,107,3.0
2,3,299,0,1,1,0,0,2,1,3,3,3,1,1,0,41336,0,2.0,10,0.0
1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,1.0,19,0.0
2,3,266,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,2.0,36,0.0
1,36,218,152,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,5.0,75,1.0
1,3,173,75,2,7,0,0,2,1,2,2,2,1,1,0,41401,1,4.0,41,0.0
1,8,307,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,2.0,10,2.0
1,6,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,15.0,65,0.0
2,2,265,266,3,1,6,7,1,2,1,1,2,1,2,200,41326,0,11.0,4,0.0
1,9,114,307,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,2.0,41,2.0
2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,1,5.0,159,0.0
1,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,5.0,51,0.0
1,3,307,0,2,2,0,0,2,2,3,1,2,1,1,100,41401,0,7.0,15,0.0
1,1,307,0,3,1,2,4,2,1,1,1,1,1,3,0,41326,0,4.0,41,0.0
1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,12.0,125,0.0
2,5,266,0,2,2,3,0,1,1,2,2,2,1,1,0,41326,0,3.0,31,0.0
1,3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,41336,0,3.0,16,0.0
2,2,289,266,2,6,7,0,2,1,2,1,2,1,1,50,41326,0,8.0,148,0.0
1,12,109,307,3,1,2,0,2,2,3,3,2,1,3,0,41326,0,9.0,142,2.0
2,1,266,0,3,3,7,0,2,1,2,2,2,1,5,0,41401,0,3.0,37,0.0
2,6,292,0,1,2,5,0,1,2,2,1,1,1,1,0,41326,0,5.0,12,0.0
1,3,307,0,3,1,2,7,1,1,2,2,2,1,3,0,41401,0,5.0,77,0.0
1,1,307,307,1,2,0,0,2,1,2,2,2,1,1,20,41326,0,5.0,12,0.0
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,3.0,3,0.0
1,3,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,0,12.0,41,0.0
2,0,266,266,3,1,2,7,2,1,2,2,2,1,5,0,41326,0,14.0,124,0.0
1,5,26,307,2,1,2,0,2,2,1,3,1,1,1,0,41326,0,3.0,41,0.0
1,1,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,0,6.0,3,0.0
1,12,307,0,3,1,2,0,2,2,2,1,1,1,2,0,41326,0,5.0,72,2.0
2,1,265,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,3.0,57,0.0
1,1,307,0,2,1,7,0,2,1,2,1,2,1,2,0,41326,0,8.0,89,0.0
1,4,218,307,1,5,0,0,2,1,1,1,1,1,1,200,41326,0,1.0,52,0.0
1,24,195,195,1,6,7,0,1,2,3,3,1,1,1,0,41326,0,10.0,54,1.0
2,7,251,0,1,4,7,0,3,2,1,1,1,1,1,0,41401,0,2.0,6,2.0
1,3,307,0,2,2,0,0,1,1,1,1,2,1,1,0,41326,0,4.0,56,0.0
1,24,307,307,3,1,2,0,2,1,2,2,1,1,2,0,41326,0,0.0,167,1.0
1,48,147,0,1,7,0,0,2,2,1,1,1,1,1,300,41401,0,1.0,13,1.0
1,36,205,218,2,1,6,7,1,3,1,1,2,1,1,0,41336,0,2.0,98,1.0
2,1,265,266,3,6,0,0,1,2,2,2,2,1,2,0,41326,0,4.0,4,0.0
2,30,266,0,2,1,7,0,1,1,1,1,1,1,1,50,41401,0,1.0,20,1.0
2,4,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,5.0,57,0.0
1,3,119,179,2,5,6,7,2,1,3,1,2,1,1,0,41401,0,3.0,86,0.0
1,3,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,3.0,65,0.0
1,0,307,0,3,7,0,0,1,1,2,2,2,1,4,0,41326,0,1.0,42,0.0
1,48,141,0,2,5,0,0,3,2,1,1,1,1,1,250,41326,0,3.0,56,1.0
2,0,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,3.0,113,0.0
2,5,266,0,2,1,6,0,1,1,2,2,2,1,1,0,41326,0,5.0,54,0.0
2,24,292,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,4.0,18,1.0
2,1,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41401,0,4.0,20,0.0
2,5,266,0,1,6,7,0,1,1,2,1,2,1,1,0,41401,0,2.0,13,0.0
2,2,266,0,3,1,4,7,1,1,2,2,2,1,4,0,41326,0,4.0,84,0.0
1,24,179,307,1,7,0,0,2,1,1,1,3,1,1,0,41326,0,5.0,58,1.0
2,3,285,266,1,1,2,7,2,1,2,1,2,1,3,0,41326,0,5.0,25,0.0
2,2,266,0,2,3,4,7,2,2,1,1,2,1,1,0,41326,0,1.0,29,0.0
1,12,307,0,2,4,5,0,2,2,1,1,1,1,1,0,41401,0,4.0,33,2.0
1,1,307,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,1.0,13,0.0
2,2,266,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,2.0,44,0.0
1,2,307,0,2,1,2,7,2,2,1,1,2,1,3,0,41401,0,10.0,201,0.0
2,2,247,265,1,1,6,7,1,2,2,1,2,1,1,50,41326,0,5.0,38,0.0
2,3,265,0,3,2,4,7,2,1,2,2,2,1,4,0,41335,0,4.0,26,0.0
2,7,266,0,3,6,7,0,2,1,2,1,2,1,2,0,41401,0,3.0,78,2.0
1,5,218,0,2,2,7,0,2,3,1,1,2,1,2,0,41326,0,3.0,10,0.0
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,6.0,151,0.0
1,8,307,0,2,1,3,0,2,2,1,1,1,1,1,0,41401,0,4.0,55,2.0
2,3,264,266,1,1,6,7,2,2,2,2,2,1,1,80,41326,0,5.0,57,0.0
2,1,265,266,3,1,2,6,1,2,2,2,1,1,2,0,41401,0,5.0,96,0.0
1,53,205,169,1,2,7,0,1,1,1,1,1,1,1,0,41401,0,2.0,68,1.0
1,4,307,0,1,4,0,0,2,2,3,1,2,1,1,0,41326,0,8.0,65,0.0
2,4,266,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,1,6.0,161,0.0
2,4,306,0,2,1,7,0,3,2,1,1,2,1,1,0,41401,0,3.0,155,0.0
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41327,0,6.0,19,0.0
1,4,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,4.0,2,0.0
1,9,119,204,1,1,7,0,2,2,1,1,3,1,1,250,41326,2,5.0,119,2.0
2,4,265,0,1,3,0,0,1,2,2,2,2,1,1,0,41401,0,1.0,6,0.0
2,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,1.0,9,0.0
1,11,109,307,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,1.0,36,2.0
1,3,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,3.0,62,0.0
2,36,299,0,1,1,2,7,3,2,1,1,1,1,1,0,41401,0,5.0,99,1.0
1,6,18,192,2,2,0,0,3,2,1,1,1,1,1,0,41326,0,7.0,29,0.0
1,3,307,227,2,2,0,0,2,2,2,1,1,1,1,50,41326,0,6.0,59,0.0
1,2,307,307,3,1,2,7,3,1,2,2,2,1,6,0,41326,1,5.0,53,0.0
1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,2.0,13,0.0
1,12,141,0,1,2,0,0,3,1,3,3,3,1,1,0,41326,0,1.0,24,2.0
2,3,266,0,2,6,7,0,1,1,2,2,2,1,1,0,41326,0,2.0,11,0.0
2,2,266,0,1,1,6,0,2,1,2,1,2,1,1,0,41401,1,2.0,170,0.0
2,2,266,0,1,4,5,0,1,1,2,2,2,1,1,0,41326,0,4.0,99,0.0
1,2,307,0,2,2,0,0,2,1,3,1,2,1,1,0,41401,0,5.0,21,0.0
2,18,266,0,1,1,7,0,2,2,1,1,1,1,1,0,41401,0,2.0,81,1.0
1,22,20,0,1,2,5,7,2,1,1,1,2,1,1,0,41401,0,0.0,12,1.0
1,8,307,0,2,7,0,0,2,3,1,1,1,1,1,0,41324,0,4.0,20,2.0
1,1,307,0,1,2,7,0,2,2,3,3,3,1,1,0,41326,0,2.0,44,0.0
2,1,254,0,3,1,6,7,2,2,2,2,2,1,3,0,41326,0,3.0,24,0.0
1,3,307,0,2,1,2,7,2,2,2,1,2,1,1,0,41326,0,1.0,57,0.0
1,2,70,307,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,4.0,105,0.0
1,2,307,218,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,4.0,76,0.0
2,3,265,0,2,2,4,7,2,2,2,1,2,1,1,0,41336,0,5.0,21,0.0
1,3,307,0,2,2,0,0,3,2,2,2,1,1,1,0,41326,0,1.0,60,0.0
1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,0,3.0,60,0.0
2,4,266,0,3,1,2,7,2,2,2,2,2,1,2,0,41326,0,1.0,48,0.0
1,24,189,0,1,1,2,0,3,1,2,1,1,1,1,800,41326,0,7.0,95,1.0
1,12,218,0,1,5,0,0,1,3,1,1,1,1,1,300,41326,0,1.0,251,2.0
2,6,266,0,1,6,0,0,2,2,1,3,1,1,1,0,41326,0,1.0,42,0.0
1,1,307,0,3,1,2,7,3,3,2,2,2,1,8,0,41336,0,3.0,26,0.0
1,8,189,0,2,1,7,0,2,1,1,1,1,1,1,500,41326,0,1.0,145,2.0
2,36,292,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,1.0,30,1.0
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,0,1.0,20,0.0
1,3,20,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,3.0,37,0.0
1,2,307,307,2,1,2,7,2,2,1,1,2,1,4,0,41401,0,8.0,130,0.0
1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,1.0,17,0.0
2,3,265,0,3,5,6,7,2,2,2,1,2,1,3,0,41326,0,2.0,42,0.0
1,1,307,0,3,1,5,7,3,1,2,2,1,1,4,0,41336,0,4.0,64,0.0
2,6,247,254,2,2,6,7,1,1,2,1,2,1,2,0,41326,0,1.0,116,0.0
1,48,207,0,1,1,2,3,1,2,1,1,1,1,1,0,41401,0,3.0,20,1.0
1,2,307,0,2,1,2,0,2,1,2,2,2,1,3,0,41336,0,3.0,62,0.0
2,1,265,0,2,7,0,0,1,2,2,2,2,1,1,0,41326,0,3.0,17,0.0
1,3,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41336,0,2.0,6,0.0
1,1,307,0,2,1,2,5,2,1,2,2,2,1,2,0,41327,0,2.0,8,0.0
1,1,307,0,3,1,2,0,2,1,2,2,2,1,6,0,41326,0,1.0,38,0.0
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,2.0,61,0.0
1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,11.0,78,0.0
2,3,265,0,2,1,2,7,2,2,2,1,2,1,1,300,41326,0,4.0,278,0.0
1,48,218,205,2,7,0,0,2,3,1,1,2,1,1,0,41326,0,5.0,48,1.0
2,12,265,299,1,2,4,7,3,1,2,1,2,1,1,0,41326,1,5.0,65,2.0
1,1,213,307,3,1,2,7,2,2,2,1,2,1,2,0,41326,0,13.0,131,0.0
1,1,307,0,2,2,0,0,2,2,3,2,3,1,1,0,41326,0,1.0,13,0.0
2,3,266,0,1,3,4,0,2,1,2,2,2,1,1,0,41327,0,1.0,37,0.0
1,3,307,0,2,1,2,7,1,2,1,1,2,1,1,200,41326,0,2.0,41,0.0
2,6,265,0,1,1,6,7,2,2,1,1,2,1,1,0,41326,0,4.0,3,0.0
1,2,307,0,1,1,2,7,2,1,2,2,2,1,2,0,41326,0,3.0,94,0.0
1,2,109,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,4.0,28,0.0
2,14,265,265,1,6,0,0,3,2,1,1,1,1,1,200,41326,0,5.0,3,1.0
2,1,300,0,2,4,7,0,2,2,2,2,2,1,1,0,41401,0,4.0,17,0.0
1,2,307,0,3,2,5,0,2,2,1,1,2,1,6,0,41326,3,16.0,51,0.0
2,3,266,0,2,1,6,7,1,1,2,1,2,1,1,0,41326,0,4.0,63,0.0
2,2,265,0,1,2,3,5,2,2,2,2,2,1,1,0,41401,0,3.0,53,0.0
2,36,266,266,3,2,4,7,2,1,2,2,2,2,3,0,41326,0,5.0,141,1.0
1,6,109,0,2,3,0,0,3,3,2,2,2,1,1,0,41324,1,5.0,270,0.0
1,1,307,307,3,1,2,7,2,1,2,2,2,1,5,0,41326,0,11.0,77,0.0
2,1,266,266,3,1,6,7,1,1,2,2,2,1,5,0,41401,0,5.0,140,0.0
1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41327,0,1.0,20,0.0
1,2,0,205,2,2,5,7,1,1,2,2,2,1,1,1,41336,0,0.0,39,0.0
1,3,307,307,1,2,0,0,2,1,2,2,2,1,1,0,41326,0,3.0,44,0.0
1,4,179,0,1,2,0,0,1,2,1,1,3,1,1,200,41326,0,4.0,108,0.0
1,2,307,0,2,1,2,0,2,1,3,1,2,1,1,0,41326,0,4.0,8,0.0
1,4,307,0,3,1,5,0,2,2,2,2,2,1,2,0,41401,0,12.0,288,0.0
2,3,266,0,1,5,7,0,1,1,1,1,2,1,1,0,41401,0,1.0,5,0.0
2,1,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41326,1,5.0,215,0.0
1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,0,3.0,54,0.0
1,3,307,0,2,2,0,0,2,3,2,2,2,1,1,0,41326,0,3.0,51,0.0
1,9,307,0,2,2,5,0,1,1,1,1,1,1,1,0,41330,0,1.0,24,2.0
2,1,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41326,0,2.0,80,0.0
2,84,264,0,2,5,6,7,2,3,3,3,3,2,1,0,41401,0,2.0,60,3.0
2,8,266,0,2,1,2,7,2,1,3,3,3,1,1,0,41401,0,5.0,44,2.0
1,2,78,307,2,1,2,0,2,1,1,1,2,1,4,0,41326,0,6.0,17,0.0
1,48,307,0,1,1,2,0,2,2,1,1,1,1,1,0,41336,0,3.0,83,1.0
1,2,307,0,2,5,0,0,2,1,3,3,2,1,1,0,41401,0,1.0,5,0.0
2,1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41332,0,1.0,4,0.0
1,3,141,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,4.0,14,0.0
1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,5.0,2,0.0
2,3,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41326,0,1.0,11,0.0
2,6,266,0,2,3,4,7,3,1,1,1,2,1,1,0,41401,0,3.0,237,0.0
1,1,307,218,1,1,2,7,2,2,2,2,2,1,1,0,41326,0,4.0,52,0.0
1,1,307,0,3,2,5,7,2,1,3,3,3,1,3,100,41327,0,3.0,36,0.0
2,3,266,0,3,5,0,0,2,1,2,1,2,1,2,0,41326,0,3.0,101,0.0
1,1,307,0,2,1,7,0,2,1,1,1,3,1,2,0,41330,0,5.0,27,0.0
2,5,265,306,2,1,7,0,1,2,1,1,1,1,1,0,41401,0,2.0,77,0.0
1,2,307,0,2,6,7,0,1,1,2,1,3,1,1,0,41326,0,1.0,63,0.0
2,12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,41401,0,2.0,37,2.0
1,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,8.0,51,0.0
2,1,285,264,1,1,7,0,3,3,2,2,2,1,1,50,41326,0,3.0,59,0.0
1,2,307,307,1,1,0,0,2,2,1,1,2,1,1,0,41326,0,3.0,2,0.0
2,3,266,0,2,2,5,7,2,1,2,2,2,1,1,10,41330,0,3.0,64,0.0
1,84,195,0,2,6,7,0,1,3,1,1,1,1,1,250,41326,0,2.0,29,3.0
2,2,265,0,3,5,7,0,2,2,2,2,2,1,2,0,41326,1,4.0,28,0.0
1,1,307,0,1,2,7,0,1,2,2,2,2,2,1,0,41326,0,2.0,25,0.0
1,60,152,0,1,2,0,0,1,1,3,1,2,1,1,0,41401,0,1.0,20,1.0
2,2,266,0,2,1,5,7,2,1,2,2,2,1,1,0,41326,0,2.0,35,0.0
1,1,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1.0,40,0.0
2,3,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,11.0,47,0.0
1,3,307,0,2,3,5,7,2,2,3,3,2,1,1,0,41336,0,1.0,26,0.0
1,1,189,44,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,6.0,22,0.0
1,2,307,0,2,1,7,0,2,1,2,1,3,2,1,0,41326,0,3.0,114,0.0
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,0,1.0,22,0.0
1,2,307,0,2,1,5,0,2,1,1,1,2,1,1,0,41401,0,5.0,83,0.0
2,14,266,0,1,3,7,0,2,1,1,1,1,1,2,0,41401,0,10.0,125,1.0
1,1,173,96,3,1,2,7,2,2,2,2,2,1,9,100,41335,0,5.0,267,0.0
1,3,307,0,1,1,7,0,2,2,1,1,2,1,1,50,41326,0,3.0,62,0.0
1,2,103,307,1,2,0,0,2,1,1,1,1,1,1,0,41336,0,0.0,50,0.0
1,2,20,307,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,3.0,55,0.0
1,15,44,0,1,1,2,7,3,1,1,1,2,1,1,0,41326,0,1.0,3,1.0
1,2,141,307,3,1,0,0,2,2,2,1,2,1,2,0,41401,0,6.0,22,0.0
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,20,41327,0,1.0,32,0.0
1,10,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,0,9.0,45,2.0
2,2,265,276,3,2,6,7,3,2,1,1,2,1,3,0,41401,0,6.0,168,0.0
1,2,307,307,2,5,0,0,2,2,2,1,2,1,1,0,41326,0,2.0,3,0.0
1,2,307,203,2,1,2,7,2,2,2,1,2,1,1,50,41326,0,4.0,43,0.0
2,2,266,0,1,2,5,6,1,2,2,1,2,1,1,0,41326,0,5.0,140,0.0
1,5,141,307,2,3,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,46,0.0
2,2,266,0,1,7,0,0,2,1,2,2,2,1,1,0,41335,0,4.0,69,0.0
1,24,20,0,1,1,2,7,2,1,1,1,2,1,1,300,41326,0,1.0,102,1.0
2,3,266,0,2,1,7,0,2,1,2,1,2,1,1,30,41326,0,5.0,40,0.0
2,2,266,0,1,3,0,0,2,2,2,2,2,1,1,0,41401,0,4.0,41,0.0
2,4,264,0,2,1,2,0,2,3,1,1,2,1,1,0,41336,0,5.0,30,0.0
1,2,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41335,0,7.0,158,0.0
1,2,307,307,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,4.0,2,0.0
1,24,109,0,2,4,5,0,2,2,2,2,1,1,1,300,41336,0,2.0,8,1.0
1,84,69,307,1,5,7,0,2,3,3,3,2,1,1,0,41326,0,2.0,31,3.0
2,6,266,299,2,6,0,0,2,1,3,3,3,1,1,0,41336,0,4.0,64,0.0
2,3,264,0,2,1,4,7,2,2,1,1,2,1,1,150,41326,0,1.0,145,0.0
2,1,266,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,3.0,67,0.0
2,15,265,0,3,1,3,7,2,2,2,3,3,1,2,0,41326,0,9.0,32,1.0
2,5,266,0,3,1,2,4,2,2,1,1,2,1,5,0,41326,0,17.0,48,0.0
2,1,266,0,1,1,5,6,1,1,2,2,2,1,1,0,41401,0,5.0,110,0.0
2,12,266,285,3,1,2,0,2,3,2,2,2,1,4,0,41401,0,2.0,41,2.0
2,8,266,0,1,2,0,0,2,1,3,3,3,1,2,0,41326,0,1.0,46,2.0
2,4,266,0,1,3,0,0,1,1,2,1,2,1,1,0,41326,0,3.0,60,0.0
1,1,307,0,2,1,0,0,2,1,2,1,2,1,1,50,41326,0,2.0,84,0.0
2,1,265,0,2,5,6,7,2,3,2,2,2,1,2,0,41326,0,2.0,6,0.0
1,2,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,5.0,2,0.0
1,3,307,0,1,1,3,7,2,1,2,1,2,1,1,0,41330,0,1.0,101,0.0
1,24,179,307,2,5,0,0,1,2,3,1,1,1,1,300,41326,0,2.0,1,1.0
1,3,128,141,2,2,7,0,2,1,1,1,2,1,1,500,41336,0,1.0,14,0.0
1,8,128,307,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,8.0,11,2.0
2,1,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,7.0,85,0.0
1,2,117,307,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,1.0,24,0.0
1,84,234,0,2,7,0,0,2,2,3,3,3,1,1,100,41326,0,3.0,78,3.0
2,3,265,0,2,1,2,3,2,2,1,1,2,1,1,0,41326,0,0.0,1,0.0
2,0,266,0,3,1,2,7,3,1,2,2,2,1,6,0,41401,0,2.0,71,0.0
2,12,247,0,1,2,0,0,2,2,1,1,2,1,1,350,41326,0,4.0,67,2.0
2,6,265,0,2,5,7,0,2,2,2,1,2,1,1,50,41326,0,4.0,21,0.0
2,7,285,248,1,1,7,0,2,3,2,1,2,1,1,350,41326,1,5.0,131,2.0
2,1,250,0,1,1,0,0,1,2,2,2,3,1,1,0,41401,0,3.0,3,0.0
1,2,307,0,2,2,3,0,1,1,2,2,2,1,1,150,41401,0,3.0,39,0.0
1,2,307,0,2,1,5,7,2,1,2,2,2,1,1,0,41330,1,7.0,230,0.0
1,2,76,0,1,1,7,0,3,1,1,1,2,1,1,300,41336,0,4.0,49,0.0
1,2,141,307,2,1,3,5,3,2,1,1,2,1,1,0,41326,0,19.0,5,0.0
2,1,266,0,1,3,0,0,2,1,2,2,2,1,1,0,41326,0,5.0,68,0.0
1,2,307,0,2,1,0,0,1,1,2,1,3,1,1,0,41326,0,4.0,31,0.0
1,2,307,0,2,5,7,0,2,1,2,2,2,1,3,0,41401,0,2.0,67,0.0
2,6,299,0,2,1,6,7,2,1,2,2,2,1,1,0,41326,0,8.0,102,0.0
1,1,307,307,3,1,2,6,2,1,2,2,2,1,3,0,41326,0,7.0,57,0.0
2,2,306,266,2,1,7,0,1,1,2,1,2,1,1,0,41401,0,2.0,53,0.0
1,1,307,0,1,7,0,0,1,1,2,2,2,1,4,0,41326,0,4.0,54,0.0
1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,4.0,30,0.0
2,2,265,299,1,3,0,0,2,2,2,2,2,1,1,150,41326,0,4.0,49,0.0
1,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,3.0,22,0.0
1,1,307,0,2,7,0,0,2,2,2,2,3,1,8,0,41326,0,3.0,2,0.0
2,1,254,0,2,1,3,7,1,2,2,1,2,1,1,20,41326,0,2.0,81,0.0
1,2,307,0,1,3,0,0,2,1,2,1,1,1,1,150,41401,1,8.0,59,0.0
2,60,264,0,1,1,2,7,3,3,1,1,1,1,1,0,41326,0,3.0,89,1.0
1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41327,0,1.0,21,0.0
2,1,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,0,2.0,19,0.0
1,1,307,0,3,1,7,0,2,2,2,2,2,1,9,0,41326,1,14.0,16,0.0
1,38,307,0,1,5,7,0,2,2,1,1,2,1,1,80,41326,0,2.0,26,1.0
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,5.0,5,0.0
2,5,265,299,2,5,7,0,2,2,2,1,2,1,1,0,41326,0,5.0,17,0.0
1,2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41401,0,3.0,8,0.0
2,1,299,266,2,1,6,7,2,2,1,1,2,1,1,0,41401,0,7.0,126,0.0
2,3,266,0,2,1,2,7,1,1,2,1,2,1,1,0,41401,0,2.0,78,0.0
2,1,266,0,1,1,2,3,2,1,1,1,2,1,3,0,41326,0,3.0,30,0.0
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1.0,43,0.0
2,1,283,0,2,6,7,0,2,1,2,2,2,1,1,0,41326,0,1.0,38,0.0
1,18,307,0,2,1,2,0,3,2,3,3,3,2,1,0,41326,0,4.0,325,1.0
2,2,266,266,1,1,7,0,1,1,2,2,3,1,2,0,41401,0,5.0,179,0.0
1,8,128,0,1,1,2,7,1,1,1,1,1,1,1,0,41401,0,6.0,32,2.0
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,0,2.0,43,0.0
1,1,307,0,1,2,4,0,2,1,2,2,2,1,1,50,41326,0,2.0,11,0.0
1,1,307,0,3,1,2,7,3,1,2,2,2,1,8,0,41326,0,4.0,399,0.0
1,3,307,307,2,7,0,0,2,1,2,2,2,1,1,0,41401,0,3.0,73,0.0
1,2,307,307,2,2,0,0,2,1,2,1,2,1,1,0,41401,0,9.0,129,0.0
2,10,265,0,1,4,0,0,3,2,3,3,3,1,1,0,41326,0,8.0,48,2.0
2,3,264,0,2,1,0,0,2,3,2,1,2,1,1,0,41332,0,2.0,6,0.0
1,3,307,0,2,1,0,0,1,2,3,3,2,1,1,0,41401,0,2.0,55,0.0
1,2,307,307,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,1.0,2,0.0
2,1,265,299,2,1,6,7,2,2,2,1,2,1,1,0,41326,0,5.0,165,0.0
2,7,292,0,2,2,4,5,2,2,2,2,2,1,1,0,41326,0,2.0,2,2.0
1,1,307,141,1,5,0,0,2,1,1,1,2,1,1,0,41325,0,1.0,137,0.0
1,7,103,103,1,1,4,7,2,2,1,1,1,1,1,0,41401,0,5.0,108,2.0
1,2,307,0,2,2,0,0,2,1,2,1,2,1,8,0,41326,0,9.0,61,0.0
1,2,307,0,3,1,2,7,1,1,2,2,2,1,8,0,41327,0,2.0,7,0.0
1,2,307,141,3,2,5,7,2,2,2,2,2,1,4,0,41326,0,8.0,31,0.0
2,4,265,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,0,12.0,48,0.0
2,1,243,0,3,6,0,0,1,1,3,3,3,1,2,0,41401,0,2.0,19,0.0
1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,0,5.0,3,0.0
2,3,264,0,2,1,6,7,2,3,2,2,2,1,1,100,41326,0,2.0,10,0.0
2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,2.0,3,0.0
